Country,Cases,Status,date_cleaned,new_cases,growth_rate
Singapore,58119,recovered,2020-11-28,8.0,0.00013764861749169808
Singapore,58124,recovered,2020-11-29,5.0,8.60229853416833e-05
Singapore,58134,recovered,2020-11-30,10.0,0.0001720163759589913
Singapore,58139,recovered,2020-12-01,5.0,8.600079120727911e-05
Singapore,58144,recovered,2020-12-02,5.0,8.599339570720969e-05
Singapore,58145,recovered,2020-12-03,1.0,1.7198383351964915e-05
Singapore,58152,recovered,2020-12-04,7.0,0.00012037419177328381
Singapore,58158,recovered,2020-12-05,6.0,0.00010316723408645414
Singapore,58160,recovered,2020-12-06,2.0,3.43878954607978e-05
Singapore,58168,recovered,2020-12-07,8.0,0.00013753266400770182
Singapore,58176,recovered,2020-12-08,8.0,0.0001375137513751375
Singapore,58182,recovered,2020-12-09,6.0,0.00010312467773538208
Singapore,58188,recovered,2020-12-10,6.0,0.00010311404413281089
Singapore,58192,recovered,2020-12-11,4.0,6.873797085510036e-05
Singapore,58197,recovered,2020-12-12,5.0,8.591508153341238e-05
Singapore,58208,recovered,2020-12-13,11.0,0.00018897746014293567
Singapore,58210,recovered,2020-12-14,2.0,3.435835767050335e-05
Singapore,58233,recovered,2020-12-15,23.0,0.000394965054178902
Singapore,58238,recovered,2020-12-16,5.0,8.585459665510492e-05
Singapore,58252,recovered,2020-12-17,14.0,0.00024033509579070246
Singapore,58265,recovered,2020-12-18,13.0,0.00022311851025487
Singapore,58274,recovered,2020-12-19,9.0,0.000154442804681333
Singapore,58279,recovered,2020-12-20,5.0,8.5794196880523e-05
Singapore,58287,recovered,2020-12-21,8.0,0.00013725187434590903
Singapore,58304,recovered,2020-12-22,17.0,0.0002915751920965971
Singapore,58322,recovered,2020-12-23,18.0,0.00030863139124172697
Singapore,58332,recovered,2020-12-24,10.0,0.0001714324898854831
Singapore,58352,recovered,2020-12-25,20.0,0.00034274746366876887
Singapore,58362,recovered,2020-12-26,10.0,0.00017134436791062677
Singapore,58370,recovered,2020-12-27,8.0,0.0001370567072126092
Singapore,58386,recovered,2020-12-28,16.0,0.00027403829685198504
Singapore,58400,recovered,2020-12-29,14.0,0.00023972602739726027
Singapore,58411,recovered,2020-12-30,11.0,0.0001883206930201503
Singapore,58449,recovered,2020-12-31,38.0,0.0006501394378004757
Singapore,58449,recovered,2021-01-01,0.0,0.0
Singapore,58476,recovered,2021-01-02,27.0,0.00046172788836445724
Singapore,58487,recovered,2021-01-03,11.0,0.0001880759826970096
Singapore,58497,recovered,2021-01-04,10.0,0.0001709489375523531
Singapore,58517,recovered,2021-01-05,20.0,0.00034178102089990945
Singapore,58541,recovered,2021-01-06,24.0,0.000409969081498437
Singapore,58562,recovered,2021-01-07,21.0,0.00035859431030360985
Singapore,58580,recovered,2021-01-08,18.0,0.0003072721065209969
Singapore,58611,recovered,2021-01-09,31.0,0.0005289109552814318
Singapore,58636,recovered,2021-01-10,25.0,0.00042635923323555496
Singapore,58668,recovered,2021-01-11,32.0,0.0005454421490420672
Singapore,58694,recovered,2021-01-12,26.0,0.0004429754319010461
Singapore,58722,recovered,2021-01-13,28.0,0.0004768229964919451
Singapore,58757,recovered,2021-01-14,35.0,0.0005956737069625747
Singapore,58771,recovered,2021-01-15,14.0,0.0002382127239624985
Singapore,58784,recovered,2021-01-16,13.0,0.00022114861186717474
Singapore,58846,recovered,2021-01-17,62.0,0.0010535975257451654
Singapore,58868,recovered,2021-01-18,22.0,0.0003737174695929877
Singapore,58894,recovered,2021-01-19,26.0,0.0004414711176011139
Singapore,58926,recovered,2021-01-20,32.0,0.0005430539999321183
Singapore,58959,recovered,2021-01-21,33.0,0.0005597109856001628
Singapore,58983,recovered,2021-01-22,24.0,0.00040689690249732976
Singapore,59015,recovered,2021-01-23,32.0,0.0005422350249936457
Singapore,59041,recovered,2021-01-24,26.0,0.0004403719449196321
Singapore,59066,recovered,2021-01-25,25.0,0.0004232553414824095
Singapore,59086,recovered,2021-01-26,20.0,0.00033848965914091327
Singapore,59104,recovered,2021-01-27,18.0,0.0003045479155387114
Singapore,59148,recovered,2021-01-28,44.0,0.000743896665990397
Singapore,59181,recovered,2021-01-29,33.0,0.0005576113955492472
Singapore,59196,recovered,2021-01-30,15.0,0.0002533954996959254
Singapore,59228,recovered,2021-01-31,32.0,0.0005402850003376782
Singapore,59271,recovered,2021-02-01,43.0,0.0007254812640245652
Singapore,59301,recovered,2021-02-02,30.0,0.0005058936611524258
Singapore,59320,recovered,2021-02-03,19.0,0.0003202966958867161
Singapore,59348,recovered,2021-02-04,28.0,0.00047179348924984834
Singapore,59373,recovered,2021-02-05,25.0,0.0004210668148821855
Singapore,59405,recovered,2021-02-06,32.0,0.0005386751956905985
Singapore,59433,recovered,2021-02-07,28.0,0.0004711187387478337
Singapore,59484,recovered,2021-02-08,51.0,0.0008573734113375025
Singapore,59506,recovered,2021-02-09,22.0,0.00036971061741673106
Singapore,59526,recovered,2021-02-10,20.0,0.0003359876356550079
Singapore,59558,recovered,2021-02-11,32.0,0.0005372913798314248
Singapore,59569,recovered,2021-02-12,11.0,0.00018465980627507597
Singapore,59604,recovered,2021-02-13,35.0,0.0005872089121535468
Singapore,59621,recovered,2021-02-14,17.0,0.0002851344324986163
Singapore,59641,recovered,2021-02-15,20.0,0.0003353397830351604
Singapore,59661,recovered,2021-02-16,20.0,0.00033522736796232045
Singapore,59676,recovered,2021-02-17,15.0,0.00025135732957973054
Singapore,59679,recovered,2021-02-18,3.0,5.026893882270145e-05
Singapore,59697,recovered,2021-02-19,18.0,0.00030152268958239106
Singapore,59719,recovered,2021-02-20,22.0,0.0003683919690550746
Singapore,59731,recovered,2021-02-21,12.0,0.00020090070482663944
Singapore,59746,recovered,2021-02-22,15.0,0.00025106283265825325
Singapore,59753,recovered,2021-02-23,7.0,0.00011714892976084883
Singapore,59761,recovered,2021-02-24,8.0,0.00013386656849784977
Singapore,59785,recovered,2021-02-25,24.0,0.00040143848791502886
Singapore,59803,recovered,2021-02-26,18.0,0.0003009882447368861
Singapore,59816,recovered,2021-02-27,13.0,0.00021733315500869333
Singapore,59823,recovered,2021-02-28,7.0,0.00011701185162897213
Singapore,59830,recovered,2021-03-01,7.0,0.00011699816145746282
Singapore,59842,recovered,2021-03-02,12.0,0.000200528057217339
Singapore,59849,recovered,2021-03-03,7.0,0.00011696101856338452
Singapore,59857,recovered,2021-03-04,8.0,0.00013365187029085987
Singapore,59870,recovered,2021-03-05,13.0,0.00021713713044930682
Singapore,59879,recovered,2021-03-06,9.0,0.0001503031112744034
Singapore,59894,recovered,2021-03-07,15.0,0.00025044244832537484
Singapore,59900,recovered,2021-03-08,6.0,0.0001001669449081803
Singapore,59905,recovered,2021-03-09,5.0,8.346548702111677e-05
Singapore,59911,recovered,2021-03-10,6.0,0.00010014855368797049
Singapore,59939,recovered,2021-03-11,28.0,0.0004671415939538531
Singapore,59950,recovered,2021-03-12,11.0,0.0001834862385321101
Singapore,59961,recovered,2021-03-13,11.0,0.000183452577508714
Singapore,59968,recovered,2021-03-14,7.0,0.00011672892209178228
Singapore,59974,recovered,2021-03-15,6.0,0.00010004335211925168
Singapore,59984,recovered,2021-03-16,10.0,0.0001667111229661243
Singapore,60001,recovered,2021-03-17,17.0,0.0002833286111898135
Singapore,60014,recovered,2021-03-18,13.0,0.00021661612290465557
Singapore,60019,recovered,2021-03-19,5.0,8.330695279828055e-05
Singapore,60022,recovered,2021-03-20,3.0,4.998167338642498e-05
Singapore,60038,recovered,2021-03-21,16.0,0.0002664978846730404
Singapore,60051,recovered,2021-03-22,13.0,0.00021648265640871925
Singapore,60063,recovered,2021-03-23,12.0,0.00019979022026871785
Singapore,60078,recovered,2021-03-24,15.0,0.0002496754219514631
Singapore,60086,recovered,2021-03-25,8.0,0.00013314249575608293
Singapore,60103,recovered,2021-03-26,17.0,0.0002828477779811324
Singapore,60113,recovered,2021-03-27,10.0,0.0001663533678239316
Singapore,60122,recovered,2021-03-28,9.0,0.00014969561890821996
Singapore,60131,recovered,2021-03-29,9.0,0.0001496732134838935
Singapore,60138,recovered,2021-03-30,7.0,0.00011639894908377399
Singapore,60149,recovered,2021-03-31,11.0,0.0001828791833613194
Singapore,60161,recovered,2021-04-01,12.0,0.00019946476953508087
Singapore,60176,recovered,2021-04-02,15.0,0.00024926881148630683
Singapore,60185,recovered,2021-04-03,9.0,0.00014953892165822048
Singapore,60202,recovered,2021-04-04,17.0,0.00028238264509484735
Singapore,60214,recovered,2021-04-05,12.0,0.0001992892018467466
Singapore,60239,recovered,2021-04-06,25.0,0.0004150135294410598
Singapore,60260,recovered,2021-04-07,21.0,0.0003484898771988052
Singapore,60284,recovered,2021-04-08,24.0,0.0003981155862252007
Singapore,60304,recovered,2021-04-09,20.0,0.0003316529583443884
Singapore,60322,recovered,2021-04-10,18.0,0.0002983985942110673
Singapore,60335,recovered,2021-04-11,13.0,0.00021546366122482803
Singapore,60357,recovered,2021-04-12,22.0,0.00036449790413705123
Singapore,60374,recovered,2021-04-13,17.0,0.0002815781627853049
Singapore,60392,recovered,2021-04-14,18.0,0.0002980527222148629
Singapore,60417,recovered,2021-04-15,25.0,0.00041379082046443883
Singapore,60446,recovered,2021-04-16,29.0,0.0004797670648181848
Singapore,60463,recovered,2021-04-17,17.0,0.00028116368688288707
Singapore,60485,recovered,2021-04-18,22.0,0.00036372654377118295
Singapore,60503,recovered,2021-04-19,18.0,0.00029750590879791083
Singapore,60540,recovered,2021-04-20,37.0,0.0006111661711265279
Singapore,60576,recovered,2021-04-21,36.0,0.0005942947702060222
Singapore,60603,recovered,2021-04-22,27.0,0.00044552249888619376
Singapore,60613,recovered,2021-04-23,10.0,0.0001649811096629436
Singapore,60629,recovered,2021-04-24,16.0,0.0002639001138069241
Singapore,60662,recovered,2021-04-25,33.0,0.0005439978899475784
Singapore,60682,recovered,2021-04-26,20.0,0.0003295870274545994
Singapore,60704,recovered,2021-04-27,22.0,0.0003624143384290986
Singapore,60718,recovered,2021-04-28,14.0,0.00023057412958266084
Singapore,60718,recovered,2021-04-29,0.0,0.0
Singapore,60751,recovered,2021-04-30,33.0,0.0005432009349640335
Singapore,60765,recovered,2021-05-01,14.0,0.0002303957870484654
Singapore,60786,recovered,2021-05-02,21.0,0.00034547428684236504
Singapore,60806,recovered,2021-05-03,20.0,0.00032891490971285727
Singapore,60823,recovered,2021-05-04,17.0,0.00027949953142725615
Singapore,60844,recovered,2021-05-05,21.0,0.0003451449608835711
Singapore,60873,recovered,2021-05-06,29.0,0.00047640168876184844
Singapore,60906,recovered,2021-05-07,33.0,0.0005418185400453158
Singapore,60912,recovered,2021-05-08,6.0,9.850275807722617e-05
Singapore,60933,recovered,2021-05-09,21.0,0.00034464083501550884
Singapore,60953,recovered,2021-05-10,20.0,0.0003281216675143143
Singapore,60975,recovered,2021-05-11,22.0,0.00036080360803608034
Singapore,61006,recovered,2021-05-12,31.0,0.0005081467396649509
Singapore,61029,recovered,2021-05-13,23.0,0.0003768700126169526
Singapore,61047,recovered,2021-05-14,18.0,0.0002948547840188707
Singapore,61062,recovered,2021-05-15,15.0,0.00024565196030264323
Singapore,61104,recovered,2021-05-16,42.0,0.0006873527101335428
Singapore,61123,recovered,2021-05-17,19.0,0.00031084861672365556
Singapore,61134,recovered,2021-05-18,11.0,0.0001799326070599012
Singapore,61183,recovered,2021-05-19,49.0,0.0008008760603435595
Singapore,61229,recovered,2021-05-20,46.0,0.0007512779891881298
Singapore,61242,recovered,2021-05-21,13.0,0.0002122726233630515
Singapore,61277,recovered,2021-05-22,35.0,0.000571176787375361
Singapore,61294,recovered,2021-05-23,17.0,0.0002773517799458348
Singapore,61316,recovered,2021-05-24,22.0,0.00035879705134059627
Singapore,61329,recovered,2021-05-25,13.0,0.00021197149798627077
Singapore,61360,recovered,2021-05-26,31.0,0.0005052151238591916
Singapore,61372,recovered,2021-05-27,12.0,0.00019552890568989116
Singapore,61407,recovered,2021-05-28,35.0,0.0005699675932711255
Singapore,61423,recovered,2021-05-29,16.0,0.0002604887420021816
Singapore,61434,recovered,2021-05-30,11.0,0.00017905394407005893
Singapore,61459,recovered,2021-05-31,25.0,0.00040677524853967686
Singapore,61481,recovered,2021-06-01,22.0,0.00035783412761666205
Singapore,61523,recovered,2021-06-02,42.0,0.0006826715212197064
Singapore,61557,recovered,2021-06-03,34.0,0.0005523336095001381
Singapore,61580,recovered,2021-06-04,23.0,0.00037349788892497565
Singapore,61613,recovered,2021-06-05,33.0,0.0005356012529823251
Singapore,61635,recovered,2021-06-06,22.0,0.000356940050296098
Singapore,61660,recovered,2021-06-07,25.0,0.000405449237755433
Singapore,61702,recovered,2021-06-08,42.0,0.000680691063498752
Singapore,61740,recovered,2021-06-09,38.0,0.0006154842889536768
Singapore,61765,recovered,2021-06-10,25.0,0.00040475997733344126
Singapore,61799,recovered,2021-06-11,34.0,0.0005501707147364844
Singapore,61799,recovered,2021-06-12,0.0,0.0
Singapore,61869,recovered,2021-06-13,70.0,0.0011314228450435599
Singapore,61894,recovered,2021-06-14,25.0,0.00040391637315410217
Singapore,61911,recovered,2021-06-15,17.0,0.0002745877146226034
Singapore,61931,recovered,2021-06-16,20.0,0.0003229400461804266
Singapore,61960,recovered,2021-06-17,29.0,0.00046804389928986444
Singapore,61987,recovered,2021-06-18,27.0,0.0004355752012518754
Singapore,62023,recovered,2021-06-19,36.0,0.0005804298405430243
Singapore,62042,recovered,2021-06-20,19.0,0.0003062441571838432
Singapore,62070,recovered,2021-06-21,28.0,0.00045110359271789913
Singapore,62098,recovered,2021-06-22,28.0,0.00045090019002222296
Singapore,62113,recovered,2021-06-23,15.0,0.0002414953391399546
Singapore,62140,recovered,2021-06-24,27.0,0.00043450273575796586
Singapore,62161,recovered,2021-06-25,21.0,0.00033783240295362044
Singapore,62181,recovered,2021-06-26,20.0,0.00032164165902767727
Singapore,62195,recovered,2021-06-27,14.0,0.00022509848058525604
Singapore,62212,recovered,2021-06-28,17.0,0.0002732591782935768
Singapore,62563,recovered,2021-06-29,351.0,0.005610344772469351
Singapore,62228,recovered,2021-06-30,-335.0,-0.005383428681622421
Singapore,62234,recovered,2021-07-01,6.0,9.641032233184433e-05
Singapore,62250,recovered,2021-07-02,16.0,0.0002570281124497992
Singapore,62265,recovered,2021-07-03,15.0,0.0002409058058299205
Singapore,62286,recovered,2021-07-04,21.0,0.00033715441672285906
Singapore,62299,recovered,2021-07-05,13.0,0.00020867108621326185
Singapore,62313,recovered,2021-07-06,14.0,0.000224672219280086
Singapore,62341,recovered,2021-07-07,28.0,0.00044914261882228387
Singapore,62363,recovered,2021-07-08,22.0,0.00035277327902762855
Singapore,62374,recovered,2021-07-09,11.0,0.00017635553275403213
Singapore,62397,recovered,2021-07-10,23.0,0.00036860746510248893
Singapore,62414,recovered,2021-07-11,17.0,0.00027237478770788604
Singapore,62432,recovered,2021-07-12,18.0,0.0002883136852895951
Singapore,62453,recovered,2021-07-13,21.0,0.00033625286215233855
Singapore,62467,recovered,2021-07-14,14.0,0.00022411833448060577
Singapore,62481,recovered,2021-07-15,14.0,0.00022406811670747909
Singapore,62498,recovered,2021-07-16,17.0,0.0002720087042785369
Singapore,62512,recovered,2021-07-17,14.0,0.00022395700025595086
Singapore,62526,recovered,2021-07-18,14.0,0.00022390685474842466
Singapore,62532,recovered,2021-07-19,6.0,9.595087315294569e-05
Singapore,62543,recovered,2021-07-20,11.0,0.00017587899525126714
Singapore,62560,recovered,2021-07-21,17.0,0.0002717391304347826
Singapore,62576,recovered,2021-07-22,16.0,0.00025568908207619537
Singapore,62587,recovered,2021-07-23,11.0,0.0001757553485548117
Singapore,62595,recovered,2021-07-24,8.0,0.00012780573528237078
Singapore,62605,recovered,2021-07-25,10.0,0.0001597316508266113
Singapore,62617,recovered,2021-07-26,12.0,0.00019164124758452178
Singapore,62637,recovered,2021-07-27,20.0,0.00031930009419352777
Singapore,62663,recovered,2021-07-28,26.0,0.0004149178941321035
Singapore,62679,recovered,2021-07-29,16.0,0.0002552689098422119
Singapore,62733,recovered,2021-07-30,54.0,0.0008607909712591459
Singapore,62863,recovered,2021-07-31,130.0,0.002067989119195711
Singapore,62957,recovered,2021-08-01,94.0,0.0014930825801737694
Singapore,63033,recovered,2021-08-02,76.0,0.0012057176399663668
Singapore,63252,recovered,2021-08-03,219.0,0.0034623411117435023
Singapore,63357,recovered,2021-08-04,105.0,0.0016572754391779914
Singapore,0,recovered,2021-08-05,-63357.0,-inf
Singapore,0,recovered,2021-08-06,0.0,0.0
Singapore,0,recovered,2021-08-07,0.0,0.0
Singapore,0,recovered,2021-08-08,0.0,0.0
Singapore,0,recovered,2021-08-09,0.0,0.0
Singapore,0,recovered,2021-08-10,0.0,0.0
Singapore,0,recovered,2021-08-11,0.0,0.0
Singapore,0,recovered,2021-08-12,0.0,0.0
Singapore,0,recovered,2021-08-13,0.0,0.0
Singapore,0,recovered,2021-08-14,0.0,0.0
Singapore,0,recovered,2021-08-15,0.0,0.0
Singapore,0,recovered,2021-08-16,0.0,0.0
Singapore,0,recovered,2021-08-17,0.0,0.0
Singapore,0,recovered,2021-08-18,0.0,0.0
Singapore,0,recovered,2021-08-19,0.0,0.0
Singapore,0,recovered,2021-08-20,0.0,0.0
Singapore,0,recovered,2021-08-21,0.0,0.0
Singapore,0,recovered,2021-08-22,0.0,0.0
Singapore,0,recovered,2021-08-23,0.0,0.0
Singapore,0,recovered,2021-08-24,0.0,0.0
Singapore,0,recovered,2021-08-25,0.0,0.0
Singapore,0,recovered,2021-08-26,0.0,0.0
Singapore,0,recovered,2021-08-27,0.0,0.0
Singapore,0,recovered,2021-08-28,0.0,0.0
Singapore,0,recovered,2021-08-29,0.0,0.0
Singapore,0,recovered,2021-08-30,0.0,0.0
Singapore,0,recovered,2021-08-31,0.0,0.0
Singapore,0,recovered,2021-09-01,0.0,0.0
Singapore,0,recovered,2021-09-02,0.0,0.0
Singapore,0,recovered,2021-09-03,0.0,0.0
Singapore,0,recovered,2021-09-04,0.0,0.0
Singapore,0,recovered,2021-09-05,0.0,0.0
Singapore,0,recovered,2021-09-06,0.0,0.0
Singapore,0,recovered,2021-09-07,0.0,0.0
Singapore,0,recovered,2021-09-08,0.0,0.0
Singapore,0,recovered,2021-09-09,0.0,0.0
Singapore,0,recovered,2021-09-10,0.0,0.0
Singapore,0,recovered,2021-09-11,0.0,0.0
Singapore,0,recovered,2021-09-12,0.0,0.0
Singapore,0,recovered,2021-09-13,0.0,0.0
Singapore,0,recovered,2021-09-14,0.0,0.0
Singapore,0,recovered,2021-09-15,0.0,0.0
Singapore,0,recovered,2021-09-16,0.0,0.0
Singapore,0,recovered,2021-09-17,0.0,0.0
Singapore,0,recovered,2021-09-18,0.0,0.0
Singapore,0,recovered,2021-09-19,0.0,0.0
Singapore,0,recovered,2021-09-20,0.0,0.0
Singapore,0,recovered,2021-09-21,0.0,0.0
Singapore,0,recovered,2021-09-22,0.0,0.0
Singapore,0,recovered,2021-09-23,0.0,0.0
Singapore,0,recovered,2021-09-24,0.0,0.0
Singapore,0,recovered,2021-09-25,0.0,0.0
Singapore,0,recovered,2021-09-26,0.0,0.0
Singapore,0,recovered,2021-09-27,0.0,0.0
Singapore,0,recovered,2021-09-28,0.0,0.0
Singapore,0,recovered,2021-09-29,0.0,0.0
Singapore,0,recovered,2021-09-30,0.0,0.0
Singapore,0,recovered,2021-10-01,0.0,0.0
Singapore,0,recovered,2021-10-02,0.0,0.0
Singapore,0,recovered,2021-10-03,0.0,0.0
Singapore,0,recovered,2021-10-04,0.0,0.0
Singapore,0,recovered,2021-10-05,0.0,0.0
Singapore,0,recovered,2021-10-06,0.0,0.0
Singapore,0,recovered,2021-10-07,0.0,0.0
Singapore,0,recovered,2021-10-08,0.0,0.0
Singapore,0,recovered,2021-10-09,0.0,0.0
Singapore,0,recovered,2021-10-10,0.0,0.0
Singapore,0,recovered,2021-10-11,0.0,0.0
Singapore,0,recovered,2021-10-12,0.0,0.0
Singapore,0,recovered,2021-10-13,0.0,0.0
Singapore,0,recovered,2021-10-14,0.0,0.0
Singapore,0,recovered,2021-10-15,0.0,0.0
Singapore,0,recovered,2021-10-16,0.0,0.0
Singapore,0,recovered,2021-10-17,0.0,0.0
Singapore,0,recovered,2021-10-18,0.0,0.0
Singapore,0,recovered,2021-10-19,0.0,0.0
Singapore,0,recovered,2021-10-20,0.0,0.0
Singapore,0,recovered,2021-10-21,0.0,0.0
Singapore,0,recovered,2021-10-22,0.0,0.0
Singapore,0,recovered,2021-10-23,0.0,0.0
Singapore,0,recovered,2021-10-24,0.0,0.0
Singapore,0,recovered,2021-10-25,0.0,0.0
Singapore,0,recovered,2021-10-26,0.0,0.0
Singapore,0,recovered,2021-10-27,0.0,0.0
Singapore,0,recovered,2021-10-28,0.0,0.0
Singapore,0,recovered,2021-10-29,0.0,0.0
Singapore,0,recovered,2021-10-30,0.0,0.0
Singapore,0,recovered,2021-10-31,0.0,0.0
Singapore,0,recovered,2021-11-01,0.0,0.0
Singapore,0,recovered,2021-11-02,0.0,0.0
Singapore,0,recovered,2021-11-03,0.0,0.0
Singapore,0,recovered,2021-11-04,0.0,0.0
Singapore,0,recovered,2021-11-05,0.0,0.0
Singapore,0,recovered,2021-11-06,0.0,0.0
Singapore,0,recovered,2021-11-07,0.0,0.0
Singapore,0,recovered,2021-11-08,0.0,0.0
Singapore,0,recovered,2021-11-09,0.0,0.0
Singapore,0,recovered,2021-11-10,0.0,0.0
Singapore,0,recovered,2021-11-11,0.0,0.0
Singapore,0,recovered,2021-11-12,0.0,0.0
Singapore,0,recovered,2021-11-13,0.0,0.0
Singapore,0,recovered,2021-11-14,0.0,0.0
Singapore,0,recovered,2021-11-15,0.0,0.0
Singapore,0,recovered,2021-11-16,0.0,0.0
Singapore,0,recovered,2021-11-17,0.0,0.0
Singapore,0,recovered,2021-11-18,0.0,0.0
Singapore,0,recovered,2021-11-19,0.0,0.0
Singapore,0,recovered,2021-11-20,0.0,0.0
Singapore,0,recovered,2021-11-21,0.0,0.0
Singapore,0,recovered,2021-11-22,0.0,0.0
Singapore,0,recovered,2021-11-23,0.0,0.0
Singapore,0,recovered,2021-11-24,0.0,0.0
Singapore,0,recovered,2021-11-25,0.0,0.0
Singapore,0,recovered,2021-11-26,0.0,0.0
Singapore,0,recovered,2021-11-27,0.0,0.0
Singapore,0,recovered,2021-11-28,0.0,0.0
Singapore,0,recovered,2021-11-29,0.0,0.0
Singapore,0,recovered,2021-11-30,0.0,0.0
Singapore,0,recovered,2021-12-01,0.0,0.0
Singapore,0,recovered,2021-12-02,0.0,0.0
Singapore,0,recovered,2021-12-03,0.0,0.0
Singapore,0,recovered,2021-12-04,0.0,0.0
Singapore,0,recovered,2021-12-05,0.0,0.0
Singapore,0,recovered,2021-12-06,0.0,0.0
Singapore,0,recovered,2021-12-07,0.0,0.0
Singapore,0,recovered,2021-12-08,0.0,0.0
Singapore,0,recovered,2021-12-09,0.0,0.0
Singapore,0,recovered,2021-12-10,0.0,0.0
Singapore,0,recovered,2021-12-11,0.0,0.0
Singapore,0,recovered,2021-12-12,0.0,0.0
Singapore,0,recovered,2021-12-13,0.0,0.0
Singapore,0,recovered,2021-12-14,0.0,0.0
Singapore,0,recovered,2021-12-15,0.0,0.0
Singapore,0,recovered,2021-12-16,0.0,0.0
Singapore,0,recovered,2021-12-17,0.0,0.0
Singapore,0,recovered,2021-12-18,0.0,0.0
Singapore,0,recovered,2021-12-19,0.0,0.0
Singapore,0,recovered,2021-12-20,0.0,0.0
Singapore,0,recovered,2021-12-21,0.0,0.0
Singapore,0,recovered,2021-12-22,0.0,0.0
Singapore,0,recovered,2021-12-23,0.0,0.0
Singapore,0,recovered,2021-12-24,0.0,0.0
Singapore,0,recovered,2021-12-25,0.0,0.0
Singapore,0,recovered,2021-12-26,0.0,0.0
Singapore,0,recovered,2021-12-27,0.0,0.0
Singapore,0,recovered,2021-12-28,0.0,0.0
Singapore,0,recovered,2021-12-29,0.0,0.0
Singapore,0,recovered,2021-12-30,0.0,0.0
Singapore,0,recovered,2021-12-31,0.0,0.0
Singapore,0,recovered,2022-01-01,0.0,0.0
Singapore,0,recovered,2022-01-02,0.0,0.0
Singapore,0,recovered,2022-01-03,0.0,0.0
Singapore,0,recovered,2022-01-04,0.0,0.0
Singapore,0,recovered,2022-01-05,0.0,0.0
Singapore,0,recovered,2022-01-06,0.0,0.0
Singapore,0,recovered,2022-01-07,0.0,0.0
Singapore,0,recovered,2022-01-08,0.0,0.0
Singapore,0,recovered,2022-01-09,0.0,0.0
Singapore,0,recovered,2022-01-10,0.0,0.0
Singapore,0,recovered,2022-01-11,0.0,0.0
Singapore,0,recovered,2022-01-12,0.0,0.0
Singapore,0,recovered,2022-01-13,0.0,0.0
Singapore,0,recovered,2022-01-14,0.0,0.0
Singapore,0,recovered,2022-01-15,0.0,0.0
Singapore,0,recovered,2022-01-16,0.0,0.0
Singapore,0,recovered,2022-01-17,0.0,0.0
Singapore,0,recovered,2022-01-18,0.0,0.0
Singapore,0,recovered,2022-01-19,0.0,0.0
Singapore,0,recovered,2022-01-20,0.0,0.0
Singapore,0,recovered,2022-01-21,0.0,0.0
Singapore,0,recovered,2022-01-22,0.0,0.0
Singapore,0,recovered,2022-01-23,0.0,0.0
Singapore,0,recovered,2022-01-24,0.0,0.0
Singapore,0,recovered,2022-01-25,0.0,0.0
Singapore,0,recovered,2022-01-26,0.0,0.0
Singapore,0,recovered,2022-01-27,0.0,0.0
Singapore,0,recovered,2022-01-28,0.0,0.0
Singapore,0,recovered,2022-01-29,0.0,0.0
Singapore,0,recovered,2022-01-30,0.0,0.0
Singapore,0,recovered,2022-01-31,0.0,0.0
Singapore,0,recovered,2022-02-01,0.0,0.0
Singapore,0,recovered,2022-02-02,0.0,0.0
Singapore,0,recovered,2022-02-03,0.0,0.0
Singapore,0,recovered,2022-02-04,0.0,0.0
Singapore,0,recovered,2022-02-05,0.0,0.0
Singapore,0,recovered,2022-02-06,0.0,0.0
Singapore,0,recovered,2022-02-07,0.0,0.0
Singapore,0,recovered,2022-02-08,0.0,0.0
Singapore,0,recovered,2022-02-09,0.0,0.0
Singapore,0,recovered,2022-02-10,0.0,0.0
Singapore,0,recovered,2022-02-11,0.0,0.0
Singapore,0,recovered,2022-02-12,0.0,0.0
Singapore,0,recovered,2022-02-13,0.0,0.0
Singapore,0,recovered,2022-02-14,0.0,0.0
Singapore,0,recovered,2022-02-15,0.0,0.0
Singapore,0,recovered,2022-02-16,0.0,0.0
Singapore,0,recovered,2022-02-17,0.0,0.0
Singapore,0,recovered,2022-02-18,0.0,0.0
Singapore,0,recovered,2022-02-19,0.0,0.0
Singapore,0,recovered,2022-02-20,0.0,0.0
Singapore,0,recovered,2022-02-21,0.0,0.0
Singapore,0,recovered,2022-02-22,0.0,0.0
Singapore,0,recovered,2022-02-23,0.0,0.0
Singapore,0,recovered,2022-02-24,0.0,0.0
Singapore,0,recovered,2022-02-25,0.0,0.0
Singapore,0,recovered,2022-02-26,0.0,0.0
Singapore,0,recovered,2022-02-27,0.0,0.0
Singapore,0,recovered,2022-02-28,0.0,0.0
Singapore,0,recovered,2022-03-01,0.0,0.0
Singapore,0,recovered,2022-03-02,0.0,0.0
Singapore,0,recovered,2022-03-03,0.0,0.0
Singapore,0,recovered,2022-03-04,0.0,0.0
Singapore,0,recovered,2022-03-05,0.0,0.0
Singapore,0,recovered,2022-03-06,0.0,0.0
Singapore,0,recovered,2022-03-07,0.0,0.0
Singapore,0,recovered,2022-03-08,0.0,0.0
Singapore,0,recovered,2022-03-09,0.0,0.0
Singapore,0,recovered,2022-03-10,0.0,0.0
Singapore,0,recovered,2022-03-11,0.0,0.0
Singapore,0,recovered,2022-03-12,0.0,0.0
